time,f0,language,date,speaker,condition
0.0,0.0,Mandarin,013010,s4,sing
0.009977324263038548,0.0,Mandarin,013010,s4,sing
0.019954648526077097,0.0,Mandarin,013010,s4,sing
0.029931972789115645,0.0,Mandarin,013010,s4,sing
0.039909297052154194,0.0,Mandarin,013010,s4,sing
0.049886621315192746,0.0,Mandarin,013010,s4,sing
0.05986394557823129,0.0,Mandarin,013010,s4,sing
0.06984126984126984,0.0,Mandarin,013010,s4,sing
0.07981859410430839,0.0,Mandarin,013010,s4,sing
0.08979591836734693,0.0,Mandarin,013010,s4,sing
0.09977324263038549,0.0,Mandarin,013010,s4,sing
0.10975056689342404,0.0,Mandarin,013010,s4,sing
0.11972789115646258,0.0,Mandarin,013010,s4,sing
0.12970521541950114,0.0,Mandarin,013010,s4,sing
0.13968253968253969,0.0,Mandarin,013010,s4,sing
0.14965986394557823,0.0,Mandarin,013010,s4,sing
0.15963718820861678,0.0,Mandarin,013010,s4,sing
0.16961451247165532,0.0,Mandarin,013010,s4,sing
0.17959183673469387,0.0,Mandarin,013010,s4,sing
0.18956916099773244,0.0,Mandarin,013010,s4,sing
0.19954648526077098,0.0,Mandarin,013010,s4,sing
0.20952380952380953,0.0,Mandarin,013010,s4,sing
0.21950113378684807,0.0,Mandarin,013010,s4,sing
0.22947845804988662,0.0,Mandarin,013010,s4,sing
0.23945578231292516,0.0,Mandarin,013010,s4,sing
0.2494331065759637,0.0,Mandarin,013010,s4,sing
0.2594104308390023,0.0,Mandarin,013010,s4,sing
0.2693877551020408,0.0,Mandarin,013010,s4,sing
0.27936507936507937,0.0,Mandarin,013010,s4,sing
0.2893424036281179,0.0,Mandarin,013010,s4,sing
0.29931972789115646,0.0,Mandarin,013010,s4,sing
0.309297052154195,0.0,Mandarin,013010,s4,sing
0.31927437641723355,297.93549262454053,Mandarin,013010,s4,sing
0.3292517006802721,284.4812036394563,Mandarin,013010,s4,sing
0.33922902494331064,281.2136583244699,Mandarin,013010,s4,sing
0.3492063492063492,276.38257599355524,Mandarin,013010,s4,sing
0.35918367346938773,273.20805135087915,Mandarin,013010,s4,sing
0.3691609977324263,266.96797083400685,Mandarin,013010,s4,sing
0.3791383219954649,265.4303484677136,Mandarin,013010,s4,sing
0.3891156462585034,265.4303484677136,Mandarin,013010,s4,sing
0.39909297052154197,262.38162088748976,Mandarin,013010,s4,sing
0.4090702947845805,260.87041395311286,Mandarin,013010,s4,sing
0.41904761904761906,260.87041395311286,Mandarin,013010,s4,sing
0.4290249433106576,259.3679109302019,Mandarin,013010,s4,sing
0.43900226757369615,257.8740616879158,Mandarin,013010,s4,sing
0.4489795918367347,256.3888163841458,Mandarin,013010,s4,sing
0.45895691609977324,257.8740616879158,Mandarin,013010,s4,sing
0.4689342403628118,259.3679109302019,Mandarin,013010,s4,sing
0.47891156462585033,259.3679109302019,Mandarin,013010,s4,sing
0.4888888888888889,260.87041395311286,Mandarin,013010,s4,sing
0.4988662131519274,262.38162088748976,Mandarin,013010,s4,sing
0.508843537414966,266.96797083400685,Mandarin,013010,s4,sing
0.5188208616780046,268.51450055605267,Mandarin,013010,s4,sing
0.5287981859410431,273.20805135087915,Mandarin,013010,s4,sing
0.5387755102040817,274.79072949161787,Mandarin,013010,s4,sing
0.5487528344671202,276.38257599355524,Mandarin,013010,s4,sing
0.5587301587301587,281.2136583244699,Mandarin,013010,s4,sing
0.5687074829931973,286.12918648705164,Mandarin,013010,s4,sing
0.5786848072562358,291.13063656843747,Mandarin,013010,s4,sing
0.5886621315192744,292.81713918912504,Mandarin,013010,s4,sing
0.5986394557823129,294.5134116201051,Mandarin,013010,s4,sing
0.6086167800453515,296.2195104573129,Mandarin,013010,s4,sing
0.61859410430839,297.93549262454053,Mandarin,013010,s4,sing
0.6285714285714286,297.93549262454053,Mandarin,013010,s4,sing
0.6385487528344671,299.66141537533633,Mandarin,013010,s4,sing
0.6485260770975056,301.3973362949152,Mandarin,013010,s4,sing
0.6585034013605442,303.14331330207966,Mandarin,013010,s4,sing
0.6684807256235827,304.8994046511524,Mandarin,013010,s4,sing
0.6784580498866213,306.66566893392013,Mandarin,013010,s4,sing
0.6884353741496598,308.44216508158814,Mandarin,013010,s4,sing
0.6984126984126984,308.44216508158814,Mandarin,013010,s4,sing
0.7083900226757369,308.44216508158814,Mandarin,013010,s4,sing
